   -2.243695     1.589183     3.394075    -1.030522    -2.027121    -3.325175    -3.688385    -1.738039    -1.400468      1
   -0.054489     3.348087     1.878673    -1.734207    -2.769088    -2.634315    -1.566279    -4.953131     0.779180      1
   -3.312440    -0.641465     3.008523    -0.265760    -0.196562     0.099679     1.589387     0.046186     2.524340      1
   -1.747058     3.070415     3.188638     2.758982     1.300420    -0.744884    -0.392441    -2.445064     1.503063      1
   -3.047868     0.986438     2.121959     2.888998     1.917182     2.098225    -0.306665     1.757435     2.728307      1
   -3.977580     0.696686    -2.328948    -0.375795    -1.554799    -0.370505    -0.845697    -2.735532     2.071587      1
   -0.977267     1.820387     4.469407     1.452728    -1.466861    -0.053404    -0.056960    -0.177409     0.660943      1
   -2.324116     2.112867     2.747009     0.881028    -2.269428    -0.820725     0.546556    -0.702022     0.563391      1
   -2.257146     2.518643     2.947883    -0.485199    -1.241179    -1.922459     0.743028     0.794792     2.924729      1
   -1.405444     1.981826     1.936117    -0.116837     0.438413    -2.458859    -3.427703    -1.803753     0.658527      1
    0.452339     3.244633     2.939587     0.068687    -0.958292     0.290786    -1.226767    -0.526077    -0.414598      1
   -1.324510     3.082000     1.111235     0.407307     0.441644    -1.831348     0.044135    -0.397569     2.180100      1
   -4.193570     1.981863     3.743253     1.075379    -3.470965    -2.037841     0.008393    -1.157832     1.408497      1
   -2.249580     2.635804     1.219618    -0.829061    -1.307213    -2.718721    -0.545770    -0.879907     0.550855      1
   -1.287024     2.206530     2.509972     3.199366     0.567999     0.645062     1.876428     0.020567     2.890013      1
   -2.260580     2.770494     4.540811     0.601694    -1.195599     0.588330     0.215729     0.372377     2.254925      1
   -3.814989     2.399035     3.389212     0.323449    -1.139988    -2.843816    -0.761915    -1.880416    -0.761362      1
   -0.330857     4.178403     6.258624    -0.973536    -1.528154    -3.432967     1.286373     0.927621     2.433541      1
   -2.420903     1.265726     2.168888     1.264472    -1.412518    -1.228014    -0.382071    -0.525209     3.469015      1
   -1.327756     3.032161     1.716845    -0.794369    -2.128150    -2.682482     0.813575    -3.807095     1.634395      1
   -2.298013     1.136907    -0.619850     0.574218    -1.304777    -1.296895    -0.664824    -1.824206     0.668291      1
   -1.930641     3.418836     2.219578     0.640068     0.556030    -1.796834    -0.356226    -0.878569     1.416893      1
   -2.082931     2.753696     0.928292     0.995062     0.446498    -0.879746     1.443941    -1.302941     2.748249      1
   -1.544259     1.645734     2.280928     1.048903    -0.484365    -0.636494    -1.112137    -0.024442     2.145663      1
   -0.925921     3.668106     4.230383    -0.660550    -1.383901    -1.674031    -0.274383    -0.290089     0.376328      1
   -3.866017     1.766897     3.196392     0.825081    -2.637553    -1.872082    -0.834415    -2.615974     1.266877      1
   -2.039089     2.880841     3.055452     1.163243     0.825545    -1.267856     1.697456     0.730477     1.834394      1
   -0.257794     2.658832     4.049512     1.230591    -0.179588    -2.258251    -2.806059    -2.934090    -1.148884      1
   -2.278486     2.311236     2.473447     0.689520    -2.891617    -2.394329    -0.375484    -3.081282     0.024668      1
   -0.626130     1.378678     2.378031     0.817910     0.015056    -0.270119    -0.620899    -0.307811     2.520488      1
    2.405452     0.442065    -0.152229     3.206593     3.261596    -1.411873     0.778927     0.127114    -0.913383      2
   -0.466214     0.959097    -0.451773     2.317364     1.572499    -4.052513     3.955191    -0.755947     1.496619      2
    2.485268     3.519803    -0.272814     1.265410     2.489026    -0.940828     0.590126     0.291058     2.367610      2
    0.752264    -1.028579     1.536180     0.179246     4.920036    -2.432528     0.334461     1.483696     0.976377      2
    0.656544     0.224315    -1.446174     1.742002     2.785799    -0.983668    -0.002122    -2.030810    -1.955778      2
    0.219176     2.463501    -2.291658     2.294448     4.338283    -1.619079     1.418343    -0.453725     1.839166      2
   -2.062430    -1.095095    -1.647849    -0.921500     0.583226    -3.891603     1.512108    -0.146113     0.681225      2
    0.231451     0.764573    -0.221205     3.235883     2.768433    -2.828036    -0.136355    -1.031807     1.351032      2
    1.789711    -0.478964     1.036076     2.430407     4.841051    -0.309437     1.153241    -1.239478    -1.564373      2
    1.248453     2.153868    -0.254762     1.611859     2.726567    -2.478476     1.168725    -1.623933    -1.017856      2
   -0.983712     0.049126    -1.702778     0.584050     1.287950    -3.943555     3.178462     1.531730     0.194942      2
    0.859844    -0.056627     0.308244     2.018005     1.057940    -0.823679     3.259289    -1.515139     0.307652      2
   -0.720976     0.500941    -3.834107     0.470129    -0.184340    -1.907473     4.055919     1.227356     3.236796      2
    1.965803     0.981506     2.701743     1.572932    -0.788031    -3.710557     3.964040     0.835066     0.143174      2
   -0.773021    -1.029564    -2.626739     0.452546     2.720063    -2.748068     2.581197    -1.007568    -0.552273      2
   -2.061467    -1.176130    -3.906224    -0.076489    -0.032372    -2.722470     0.774074    -0.929695    -0.074644      2
    1.235220     1.413260    -2.712494     2.418505     4.737004    -2.652399    -0.452292    -1.130078    -1.190389      2
    3.380543    -2.041455     1.071659    -1.052038    -0.298816    -1.520901     1.360001    -1.712038     0.403077      2
    1.314891     1.054190    -1.083757     1.086517    -1.052880    -4.532897     1.763119    -2.809904     0.325297      2
   -0.435533     0.083584    -3.406348    -0.875469     1.459757    -3.444786     1.887676     0.572020     2.766603      2
    1.649378     0.407150    -1.246023     1.124620    -0.399366    -4.307534    -1.435942    -3.029295    -1.877562      2
    2.345609    -0.172430    -1.997101     1.284276     2.177509    -1.465357     0.891055    -0.463074     0.638590      2
   -0.997041    -0.105770    -0.117835     3.151226     2.859932    -3.366136     2.584169     1.121455     1.667204      2
    1.602887     1.220642    -0.540419     1.281104     0.219671    -2.654321     2.434663    -1.016829    -0.978225      2
    0.889614     0.257040    -0.051662     1.248275    -0.778074    -4.641235     0.887085    -1.718704    -0.583353      2
    1.538985     1.894092     0.488270     3.828665     4.340487     0.016096    -0.698986     0.348910     2.016689      2
   -2.606544    -3.360243    -3.942825     0.767826     0.248195    -2.957842     3.523321    -0.334722     0.590090      2
    0.506342    -0.759655    -1.381432     2.098459    -0.066382    -3.509442     0.534016    -1.482393    -0.607552      2
    1.417519     0.865082     1.264952     4.038631     2.322476    -1.203961     2.721950    -2.198242     0.681776      2
    0.283942    -0.822359    -2.045549     3.570586     1.495233    -0.833731    -2.143344    -3.563304     0.600318      2
    0.016543     2.314961     1.299558    -2.057938     2.485510    -2.837545    -0.039516    -1.613025     0.631140      3
   -2.197893    -0.861963    -1.476020    -0.501116     1.248518     0.889318     0.149765     0.718256     1.125888      3
   -2.074515     1.637039    -0.686411     0.015479     1.258267    -0.065536    -0.971066    -2.879481    -0.721310      3
   -2.174496    -0.199075    -1.331798    -2.540944     1.548996    -0.151490    -2.687318    -1.200541    -1.013738      3
   -3.540022     0.134905    -3.687662    -1.868928     0.394887    -0.964641     0.976238    -2.659121     1.053723      3
